order_id,customer_id,order_date,suburb,state,postcode,product_category,quantity,unit_price_aud,discount_pct,shipping_fee_aud,sales_channel,payment_method,net_revenue_aud
ORD00924,CUST0040,2025-03-16,Mount Gambier,SA,5290,Pet Care,5,39.18,0,4.99,Online,Visa,200.89
ORD01211,CUST0123,2025-03-17,Melbourne,VIC,3000,Groceries,4,26.75,0,0.0,Online,Mastercard,107.0
ORD00111,CUST0144,2025-03-17,Parramatta,NSW,2150,Sports,1,256.39,10,0.0,Mobile App,Mastercard,230.75
ORD00032,CUST0123,2025-03-17,Melbourne,VIC,3000,Electronics,1,788.51,0,0.0,Online,PayPal,788.51
ORD00330,CUST0030,2025-03-17,Newcastle,NSW,2300,Groceries,3,21.54,5,0.0,Online,Visa,61.39
ORD00118,CUST0145,2025-03-18,Gold Coast,QLD,4217,Pet Care,1,131.4,0,9.99,In-Store,Visa,141.39
ORD01187,CUST0050,2025-03-18,Parramatta,NSW,2150,Fashion,2,38.84,0,4.99,Online,Mastercard,82.67
ORD01040,CUST0004,2025-03-19,Brisbane,QLD,4000,Electronics,2,691.83,5,7.99,Online,Visa,1322.47
ORD00299,CUST0016,2025-03-19,Newcastle,NSW,2300,Fashion,1,124.49,15,0.0,Online,Visa,105.82
ORD00811,CUST0018,2025-03-20,Brisbane,QLD,4000,Beauty,1,69.66,0,12.99,Online,Afterpay,82.65
ORD00516,CUST0073,2025-03-20,Wollongong,NSW,2500,Fashion,2,113.66,0,12.99,Online,Visa,240.31
ORD00966,CUST0210,2025-03-21,Gold Coast,QLD,4217,Pet Care,2,125.86,0,4.99,Online,Mastercard,256.71
ORD00155,CUST0043,2025-03-21,Parramatta,NSW,2150,Baby,4,95.6,0,0.0,In-Store,Afterpay,382.4
ORD01051,CUST0018,2025-03-21,Brisbane,QLD,4000,Household,2,87.55,15,0.0,Online,Mastercard,148.84
ORD00031,CUST0179,2025-03-22,Fremantle,WA,6160,Fashion,2,126.87,5,4.99,Online,Visa,246.04
ORD00918,CUST0048,2025-03-22,Melbourne,VIC,3000,Groceries,5,34.63,0,9.99,Mobile App,Mastercard,183.14
ORD01104,CUST0016,2025-03-22,Newcastle,NSW,2300,Pet Care,5,56.12,10,0.0,Online,Afterpay,252.54
ORD00895,CUST0037,2025-03-22,Sydney,NSW,2000,Household,1,44.41,0,12.99,In-Store,Visa,57.4
ORD00294,CUST0109,2025-03-23,Adelaide,SA,5000,Groceries,4,51.91,15,9.99,In-Store,Mastercard,186.48
ORD00205,CUST0010,2025-03-24,Perth,WA,6000,Fashion,2,114.89,0,9.99,Online,Visa,239.77
ORD00539,CUST0144,2025-03-24,Parramatta,NSW,2150,Groceries,2,48.64,0,9.99,Mobile App,PayPal,107.27
ORD01347,CUST0164,2025-03-24,Canberra,ACT,2600,Groceries,4,34.56,0,12.99,Mobile App,Visa,151.23
ORD01353,CUST0170,2025-03-25,Bunbury,WA,6230,Sports,1,81.37,0,0.0,Online,PayPal,81.37
ORD00515,CUST0047,2025-03-25,Geelong,VIC,3220,Beauty,4,86.59,0,4.99,Mobile App,Afterpay,351.35
ORD00498,CUST0190,2025-03-25,Parramatta,NSW,2150,Baby,1,18.7,0,9.99,Online,Mastercard,28.69
ORD01220,CUST0059,2025-03-26,Sydney,NSW,2000,Electronics,2,173.18,0,7.99,Mobile App,Afterpay,354.35
ORD00507,CUST0133,2025-03-27,Geelong,VIC,3220,Fashion,4,145.62,0,12.99,Online,Apple Pay,595.47
ORD00857,CUST0107,2025-03-27,Wollongong,NSW,2500,Electronics,2,527.12,5,7.99,Online,Afterpay,1009.52
ORD00573,CUST0060,2025-03-27,Mount Gambier,SA,5290,Pet Care,5,29.88,5,0.0,Mobile App,Mastercard,141.93
ORD00022,CUST0069,2025-03-27,Newcastle,NSW,2300,Household,1,70.64,0,9.99,Online,PayPal,80.63
ORD00603,CUST0028,2025-03-28,Townsville,QLD,4810,Pet Care,1,124.32,5,12.99,Online,PayPal,131.09
ORD01000,CUST0071,2025-03-28,Parramatta,NSW,2150,Groceries,2,13.38,5,4.99,Mobile App,Visa,30.41
ORD00079,CUST0096,2025-03-28,Melbourne,VIC,3000,Groceries,2,20.53,0,0.0,In-Store,Mastercard,41.06
ORD00785,CUST0178,2025-03-28,Ballarat,VIC,3350,Sports,1,146.86,15,0.0,Online,Visa,124.83
ORD00373,CUST0185,2025-03-28,Wollongong,NSW,2500,Groceries,1,36.21,0,7.99,Online,Apple Pay,44.2
ORD00566,CUST0022,2025-03-29,Fremantle,WA,6160,Groceries,2,20.42,5,0.0,Online,Visa,38.8
ORD01057,CUST0179,2025-03-29,Fremantle,WA,6160,Beauty,3,103.84,0,7.99,In-Store,Visa,319.51
ORD00500,CUST0212,2025-03-29,Parramatta,NSW,2150,Groceries,1,37.73,5,0.0,Mobile App,PayPal,35.84
ORD01249,CUST0219,2025-03-29,Gold Coast,QLD,4217,Groceries,3,40.71,0,4.99,Mobile App,Apple Pay,127.12
ORD00744,CUST0100,2025-03-29,Parramatta,NSW,2150,Fashion,2,129.1,5,4.99,Mobile App,PayPal,250.28
ORD00081,CUST0010,2025-03-30,Perth,WA,6000,Household,1,31.06,5,0.0,Mobile App,Mastercard,29.51
ORD00585,CUST0134,2025-03-30,Adelaide,SA,5000,Groceries,1,36.14,5,9.99,Online,Afterpay,44.32
ORD00949,CUST0157,2025-03-30,Ballarat,VIC,3350,Fashion,1,114.65,10,7.99,Mobile App,PayPal,111.18
ORD00902,CUST0107,2025-03-30,Wollongong,NSW,2500,Fashion,2,171.55,0,4.99,Online,Visa,348.09
ORD00766,CUST0097,2025-03-31,Brisbane,QLD,4000,Fashion,1,189.88,0,4.99,Online,Visa,194.87
ORD00394,CUST0159,2025-03-31,Melbourne,VIC,3000,Beauty,1,29.42,10,0.0,In-Store,Afterpay,26.48
ORD00377,CUST0181,2025-03-31,Townsville,QLD,4810,Groceries,1,38.73,15,0.0,Online,Visa,32.92
ORD00206,CUST0155,2025-03-31,Melbourne,VIC,3000,Groceries,1,35.38,20,12.99,In-Store,PayPal,41.29
